Time,Lat,Lon,Temp[°C],Press[mbar],DP[°C],Hum[%],HDX[°C],Speed[km/h],Alt[m]
2023-09-06 19:05:00+02:00,41.3743466,2.1217642,25.7,1014,19.2,67,33.4,0,52
2023-09-06 19:05:06+02:00,41.3743469,2.1217637,25.6,1014,19.1,67,33.3,0,51
2023-09-06 19:05:09+02:00,41.3743467,2.1217642,25.6,1014,19.1,67,33.3,0,52
2023-09-06 19:05:15+02:00,41.374339,2.1217859,25.7,1014,19.1,67,33.3,2,51
2023-09-06 19:05:18+02:00,41.3743273,2.1218197,25.7,1014,19.1,67,33.3,1,51
2023-09-06 19:05:24+02:00,41.3742992,2.1218335,25.7,1014,19.1,67,33.3,1,50
2023-09-06 19:05:27+02:00,41.3743007,2.1218479,25.7,1014,19.1,67,33.3,1,51
2023-09-06 19:05:33+02:00,41.3743264,2.121863,25.7,1014,19.1,66,33.3,1,51
2023-09-06 19:05:39+02:00,41.3743325,2.1218614,25.7,1014,19.1,66,33.4,0,52
2023-09-06 19:05:42+02:00,41.3743327,2.1218612,25.7,1014,19.1,66,33.4,0,51
2023-09-06 19:05:48+02:00,41.3743327,2.1218613,25.7,1014,19.1,66,33.3,0,51
2023-09-06 19:05:54+02:00,41.3743348,2.1218606,25.7,1014,19.0,66,33.2,0,51
2023-09-06 19:05:57+02:00,41.3743358,2.121861,25.7,1014,19.0,66,33.2,0,51
2023-09-06 19:06:00+02:00,41.3743372,2.121861,25.6,1014,18.9,66,33.1,0,51
2023-09-06 19:06:03+02:00,41.374338,2.1218601,25.6,1014,19.0,66,33.1,0,51
2023-09-06 19:06:09+02:00,41.3743381,2.1218584,25.7,1014,19.0,66,33.2,0,50
2023-09-06 19:06:12+02:00,41.3743315,2.121862,25.6,1014,19.0,66,33.2,0,51
2023-09-06 19:06:18+02:00,41.3743178,2.121864,25.7,1014,19.1,66,33.3,0,51
2023-09-06 19:06:21+02:00,41.3743183,2.1218632,25.6,1014,19.0,66,33.2,0,51
2023-09-06 19:06:24+02:00,41.3743224,2.1218613,25.6,1014,19.0,66,33.1,0,51
2023-09-06 19:06:27+02:00,41.3743266,2.1218639,25.6,1014,19.0,66,33.1,0,50
2023-09-06 19:06:33+02:00,41.3743313,2.1218743,25.6,1014,18.9,66,33.0,0,51
2023-09-06 19:06:39+02:00,41.3743295,2.121858,25.6,1014,19.0,67,33.1,2,51
2023-09-06 19:06:45+02:00,41.3743336,2.1218461,25.6,1014,19.1,67,33.2,1,50
2023-09-06 19:06:51+02:00,41.374347,2.1218669,25.6,1014,19.2,67,33.2,0,51
2023-09-06 19:06:54+02:00,41.3743451,2.1218686,25.6,1014,19.2,67,33.3,0,51
2023-09-06 19:06:57+02:00,41.3743435,2.1218655,25.6,1014,19.2,67,33.3,0,51
2023-09-06 19:07:03+02:00,41.3743536,2.1218662,25.6,1014,19.2,67,33.3,0,51
2023-09-06 19:07:09+02:00,41.374359,2.1218681,25.6,1014,19.2,67,33.3,0,50
2023-09-06 19:07:12+02:00,41.3743602,2.1218676,25.6,1014,19.2,67,33.3,0,51
2023-09-06 19:07:18+02:00,41.3743584,2.1218671,25.6,1014,19.2,67,33.2,0,50
2023-09-06 19:07:24+02:00,41.3743581,2.1218669,25.6,1014,19.2,67,33.2,0,51
2023-09-06 19:07:30+02:00,41.3743531,2.1218747,25.6,1014,19.2,67,33.3,2,51
2023-09-06 19:07:33+02:00,41.3743583,2.1219043,25.6,1014,19.2,67,33.3,1,51
2023-09-06 19:07:36+02:00,41.3743483,2.1219196,25.6,1014,19.1,67,33.2,1,51
2023-09-06 19:07:42+02:00,41.3743048,2.121962,25.5,1014,19.1,67,33.1,2,50
2023-09-06 19:07:48+02:00,41.3742841,2.1220045,25.6,1014,19.1,67,33.2,2,51
2023-09-06 19:07:54+02:00,41.3742572,2.1220208,25.5,1014,19.1,67,33.1,1,50
2023-09-06 19:08:00+02:00,41.3742382,2.1220552,25.5,1014,19.1,67,33.2,2,51
2023-09-06 19:08:06+02:00,41.3742357,2.1221094,25.5,1014,19.2,68,33.2,2,50
2023-09-06 19:08:12+02:00,41.3742247,2.1221685,25.5,1014,19.2,67,33.2,2,50
2023-09-06 19:08:18+02:00,41.3742084,2.1222054,25.5,1014,19.1,67,33.1,2,50
2023-09-06 19:08:24+02:00,41.3741921,2.1222323,25.5,1014,19.1,67,33.1,2,50
2023-09-06 19:08:30+02:00,41.3741852,2.1222963,25.5,1014,19.0,67,33.0,2,50
2023-09-06 19:08:36+02:00,41.3741848,2.1223506,25.5,1014,19.1,67,33.1,2,50
2023-09-06 19:08:39+02:00,41.3741868,2.1223688,25.5,1014,19.1,67,33.1,2,50
2023-09-06 19:08:42+02:00,41.374198,2.1223933,25.5,1014,19.1,67,33.1,2,49
2023-09-06 19:08:45+02:00,41.3742125,2.1224164,25.5,1014,19.1,67,33.2,2,50
2023-09-06 19:08:51+02:00,41.3742365,2.1224506,25.5,1014,19.1,67,33.1,2,49
2023-09-06 19:08:54+02:00,41.3742507,2.12247,25.5,1014,19.1,67,33.1,2,50
2023-09-06 19:08:57+02:00,41.3742646,2.1224893,25.5,1014,19.1,67,33.1,2,50
2023-09-06 19:09:03+02:00,41.3743016,2.1225273,25.6,1014,19.0,67,33.1,2,49
2023-09-06 19:09:09+02:00,41.3743409,2.1225655,25.7,1014,19.1,66,33.2,2,49
2023-09-06 19:09:12+02:00,41.3743615,2.1225885,25.6,1014,19.0,66,33.2,2,50
2023-09-06 19:09:18+02:00,41.3743944,2.122636,25.6,1014,19.0,66,33.1,2,49
2023-09-06 19:09:21+02:00,41.3744,2.1226607,25.6,1014,19.0,66,33.2,2,50
2023-09-06 19:09:24+02:00,41.3744034,2.1226841,25.7,1014,19.0,66,33.2,2,49
2023-09-06 19:09:30+02:00,41.3744088,2.1227274,25.6,1014,19.0,66,33.2,2,48
2023-09-06 19:09:33+02:00,41.3744145,2.1227457,25.7,1014,19.0,66,33.2,2,49
2023-09-06 19:09:36+02:00,41.3744223,2.1227638,25.6,1014,18.9,66,33.1,2,49
2023-09-06 19:09:42+02:00,41.3744436,2.1228073,25.6,1014,18.9,66,33.1,2,49
2023-09-06 19:09:45+02:00,41.3744549,2.1228276,25.6,1014,18.9,66,33.0,2,49
2023-09-06 19:09:51+02:00,41.3744706,2.1228587,25.6,1014,19.0,66,33.1,2,49
2023-09-06 19:09:57+02:00,41.3744956,2.1228811,25.6,1014,19.0,67,33.2,2,49
2023-09-06 19:10:00+02:00,41.3745067,2.1228996,25.6,1014,19.1,67,33.2,2,49
2023-09-06 19:10:06+02:00,41.3745287,2.1229528,25.7,1014,19.1,66,33.3,2,49
2023-09-06 19:10:12+02:00,41.3745589,2.1229908,25.8,1014,19.1,66,33.4,2,49
2023-09-06 19:10:18+02:00,41.3745995,2.123029,25.9,1014,19.1,66,33.5,2,48
2023-09-06 19:10:24+02:00,41.3746311,2.1230955,25.9,1014,19.1,66,33.5,2,48
2023-09-06 19:10:27+02:00,41.3746473,2.1231255,26.0,1014,19.1,66,33.7,2,49
2023-09-06 19:10:33+02:00,41.3746684,2.1231882,26.0,1014,19.1,65,33.6,2,48
2023-09-06 19:10:36+02:00,41.3746773,2.123225,26.0,1014,19.1,65,33.6,2,48
2023-09-06 19:10:42+02:00,41.3746888,2.1232922,26.0,1014,19.0,65,33.6,2,48
2023-09-06 19:10:45+02:00,41.3746919,2.1233136,26.0,1014,19.1,65,33.7,2,49
2023-09-06 19:10:51+02:00,41.3747167,2.1233153,26.0,1014,19.2,65,33.7,2,47
2023-09-06 19:10:57+02:00,41.3747385,2.1232999,26.0,1014,19.1,65,33.6,2,48
2023-09-06 19:11:03+02:00,41.3747931,2.1232606,26.0,1014,19.1,65,33.6,1,49
2023-09-06 19:11:09+02:00,41.3748359,2.1232303,26.0,1014,19.0,65,33.5,1,49
2023-09-06 19:11:15+02:00,41.3748396,2.1231828,25.9,1014,19.0,65,33.5,1,49
2023-09-06 19:11:18+02:00,41.3748422,2.123157,26.0,1014,19.1,65,33.7,1,49
2023-09-06 19:11:21+02:00,41.3748405,2.123135,26.0,1014,19.1,65,33.6,1,49
2023-09-06 19:11:24+02:00,41.3748364,2.1231229,26.0,1014,19.1,65,33.6,1,48
2023-09-06 19:11:30+02:00,41.3748448,2.1230857,26.0,1014,19.1,65,33.6,1,49
2023-09-06 19:11:33+02:00,41.3748529,2.1230653,26.0,1014,19.1,65,33.6,1,48
2023-09-06 19:11:36+02:00,41.3748639,2.1230426,26.0,1014,19.0,65,33.6,1,49
2023-09-06 19:11:42+02:00,41.3748878,2.1229804,26.1,1014,19.1,65,33.7,1,49
2023-09-06 19:11:45+02:00,41.3749061,2.1229437,26.1,1014,19.1,65,33.8,2,50
2023-09-06 19:11:48+02:00,41.3749253,2.1229114,26.0,1014,19.1,65,33.7,2,49
2023-09-06 19:11:54+02:00,41.3749547,2.1228547,26.0,1014,19.1,65,33.7,2,49
2023-09-06 19:12:00+02:00,41.374988,2.1227972,26.1,1014,19.1,65,33.7,2,50
2023-09-06 19:12:06+02:00,41.3750157,2.1227443,26.1,1014,19.1,65,33.8,2,49
2023-09-06 19:12:12+02:00,41.3750587,2.1226902,26.1,1014,19.1,65,33.8,2,49
2023-09-06 19:12:15+02:00,41.3750825,2.1226739,26.1,1014,19.1,65,33.7,2,50
2023-09-06 19:12:18+02:00,41.3751052,2.1226475,26.1,1014,19.1,65,33.7,2,50
2023-09-06 19:12:24+02:00,41.3751547,2.122585,26.0,1014,19.0,65,33.6,3,49
2023-09-06 19:12:30+02:00,41.3751937,2.1225303,26.1,1014,19.0,65,33.7,3,50
2023-09-06 19:12:33+02:00,41.3752086,2.1224978,26.1,1014,19.1,65,33.8,3,50
2023-09-06 19:12:39+02:00,41.3752212,2.1224337,26.1,1014,19.1,65,33.7,2,50
2023-09-06 19:12:42+02:00,41.3752363,2.1223996,26.0,1014,19.0,65,33.6,2,50
2023-09-06 19:12:48+02:00,41.3752586,2.1223474,26.0,1014,19.0,65,33.6,2,50
2023-09-06 19:12:54+02:00,41.3752714,2.1223187,26.0,1014,18.9,65,33.5,2,50
2023-09-06 19:12:57+02:00,41.3752809,2.122295,26.0,1014,18.9,65,33.5,2,50
2023-09-06 19:13:03+02:00,41.3752921,2.1222537,26.0,1014,19.0,65,33.5,2,51
2023-09-06 19:13:06+02:00,41.3752964,2.1222409,26.0,1014,19.0,65,33.6,2,51
2023-09-06 19:13:12+02:00,41.3753076,2.1221978,26.0,1014,19.0,65,33.5,2,51
2023-09-06 19:13:15+02:00,41.3753046,2.1221768,25.9,1014,18.9,65,33.4,2,51
2023-09-06 19:13:21+02:00,41.3752995,2.1221585,25.9,1014,18.9,65,33.4,2,51
2023-09-06 19:13:27+02:00,41.3753079,2.1221341,25.9,1014,18.9,65,33.4,2,51
2023-09-06 19:13:33+02:00,41.3753426,2.1220903,25.9,1014,18.9,65,33.4,2,51
2023-09-06 19:13:36+02:00,41.3753558,2.1220683,25.9,1014,18.9,65,33.4,2,52
2023-09-06 19:13:42+02:00,41.3753572,2.1220218,25.9,1014,18.9,65,33.4,2,52
2023-09-06 19:13:48+02:00,41.3753771,2.1219614,25.9,1014,18.9,65,33.4,2,52
2023-09-06 19:13:51+02:00,41.3753955,2.1219276,26.0,1013,19.0,65,33.6,2,52
2023-09-06 19:13:54+02:00,41.3754163,2.1218922,25.9,1013,19.0,65,33.5,2,52
2023-09-06 19:14:00+02:00,41.3754288,2.1218676,25.9,1013,19.0,65,33.5,2,53
2023-09-06 19:14:06+02:00,41.3754386,2.1218495,26.0,1013,19.0,65,33.5,2,52
2023-09-06 19:14:09+02:00,41.3754451,2.1218428,25.9,1013,19.0,65,33.5,2,53
2023-09-06 19:14:15+02:00,41.3755019,2.1217792,25.9,1013,19.0,65,33.5,2,53
2023-09-06 19:14:21+02:00,41.3755436,2.1216916,25.9,1013,19.0,65,33.4,2,52
2023-09-06 19:14:27+02:00,41.3755707,2.1216465,25.9,1013,19.0,65,33.5,2,53
2023-09-06 19:14:30+02:00,41.3755897,2.1216272,25.9,1013,19.0,65,33.5,2,53
2023-09-06 19:14:36+02:00,41.3756389,2.1215872,25.9,1013,18.9,65,33.4,3,53
2023-09-06 19:14:42+02:00,41.3756999,2.1215422,25.9,1013,18.9,65,33.4,3,53
2023-09-06 19:14:45+02:00,41.3757259,2.1215201,25.9,1013,19.0,65,33.4,3,53
2023-09-06 19:14:48+02:00,41.3757553,2.1215006,25.9,1013,19.0,65,33.5,3,53
2023-09-06 19:14:51+02:00,41.3757886,2.1214983,25.9,1013,18.9,65,33.4,3,54
2023-09-06 19:14:57+02:00,41.3758408,2.1215022,25.9,1013,18.9,65,33.4,3,54
2023-09-06 19:15:00+02:00,41.3758566,2.1214914,25.9,1013,18.8,65,33.3,2,53
2023-09-06 19:15:06+02:00,41.3758888,2.1214865,25.9,1013,18.7,64,33.3,2,53
2023-09-06 19:15:12+02:00,41.3759408,2.1214838,25.8,1013,18.5,64,33.0,2,53
2023-09-06 19:15:18+02:00,41.3759935,2.121497,25.8,1013,18.6,64,33.0,2,53
2023-09-06 19:15:24+02:00,41.3760137,2.1215184,25.9,1013,18.6,64,33.1,2,53
2023-09-06 19:15:30+02:00,41.3760154,2.1215346,25.8,1013,18.6,64,33.0,2,53
2023-09-06 19:15:33+02:00,41.3760064,2.1215368,25.9,1013,18.7,64,33.2,0,53
2023-09-06 19:15:39+02:00,41.3759969,2.1215451,25.8,1013,18.7,64,33.1,0,53
2023-09-06 19:15:45+02:00,41.3759987,2.1215482,25.8,1013,18.7,64,33.1,0,53
2023-09-06 19:15:51+02:00,41.375999,2.1215481,25.8,1013,18.7,64,33.1,0,53
2023-09-06 19:15:57+02:00,41.3759989,2.1215481,25.8,1013,18.7,64,33.2,0,53
2023-09-06 19:16:00+02:00,41.3759988,2.121548,25.8,1013,18.8,65,33.2,0,54
2023-09-06 19:16:03+02:00,41.3759988,2.1215479,25.8,1013,18.8,65,33.3,0,53
2023-09-06 19:16:09+02:00,41.375999,2.1215432,25.8,1013,18.9,65,33.3,0,53
2023-09-06 19:16:15+02:00,41.3759831,2.1215177,25.8,1013,18.9,65,33.3,0,53
2023-09-06 19:16:21+02:00,41.3759893,2.1215195,25.8,1013,18.9,65,33.3,0,54
2023-09-06 19:16:27+02:00,41.3759918,2.1215091,25.8,1013,19.0,65,33.4,0,54
2023-09-06 19:16:30+02:00,41.3759934,2.1214976,25.8,1013,18.9,65,33.3,0,53
2023-09-06 19:16:36+02:00,41.3760009,2.1214956,25.8,1013,18.9,65,33.4,0,54
2023-09-06 19:16:39+02:00,41.3760033,2.1214994,25.8,1013,18.8,65,33.2,0,54
2023-09-06 19:16:42+02:00,41.3760079,2.1215057,25.8,1013,18.9,65,33.3,0,53
2023-09-06 19:16:45+02:00,41.3760108,2.1215125,25.8,1013,18.9,65,33.3,0,54
2023-09-06 19:16:48+02:00,41.3760013,2.1215181,25.8,1013,18.8,65,33.2,0,53
2023-09-06 19:16:51+02:00,41.3759967,2.1215343,25.8,1013,18.7,65,33.1,0,54
2023-09-06 19:16:57+02:00,41.376005,2.1215694,25.8,1013,18.7,64,33.1,1,54
2023-09-06 19:17:03+02:00,41.3760428,2.1215649,25.8,1013,18.6,64,33.1,2,54
2023-09-06 19:17:09+02:00,41.3760528,2.1215644,25.8,1013,18.7,64,33.1,0,54
2023-09-06 19:17:15+02:00,41.376058,2.121572,25.8,1013,18.8,65,33.2,1,54
2023-09-06 19:17:18+02:00,41.3760539,2.1215837,25.8,1013,18.8,65,33.2,1,53
2023-09-06 19:17:24+02:00,41.376055,2.1215842,25.8,1013,18.8,65,33.1,0,53
2023-09-06 19:17:27+02:00,41.3760535,2.1215833,25.7,1013,18.8,65,33.1,0,54
2023-09-06 19:17:33+02:00,41.3761039,2.1215708,25.8,1013,18.8,65,33.2,2,54
2023-09-06 19:17:36+02:00,41.3761132,2.1215382,25.8,1013,18.8,65,33.2,4,54
2023-09-06 19:17:42+02:00,41.3761101,2.1214805,25.8,1013,18.8,65,33.2,2,54
2023-09-06 19:17:48+02:00,41.3761392,2.1214716,25.7,1013,18.8,65,33.0,5,54
2023-09-06 19:17:54+02:00,41.3761689,2.1214688,25.7,1013,18.8,65,33.1,2,53
2023-09-06 19:17:57+02:00,41.3761948,2.1214815,25.8,1013,18.8,65,33.2,3,54
2023-09-06 19:18:00+02:00,41.3762273,2.1214595,25.7,1013,18.7,65,33.1,3,54
2023-09-06 19:18:03+02:00,41.3762508,2.1214439,25.8,1013,18.7,64,33.0,3,54
2023-09-06 19:18:09+02:00,41.3762805,2.121423,25.7,1013,18.6,64,33.0,2,53
2023-09-06 19:18:12+02:00,41.3762789,2.1214128,25.7,1013,18.7,65,33.0,1,54
2023-09-06 19:18:15+02:00,41.3762919,2.1214076,25.7,1013,18.7,65,33.0,2,54
2023-09-06 19:18:18+02:00,41.3763222,2.1214067,25.8,1013,18.7,65,33.1,2,54
2023-09-06 19:18:24+02:00,41.3763806,2.1214032,25.7,1013,18.7,65,33.0,2,54
2023-09-06 19:18:27+02:00,41.3763995,2.121399,25.7,1013,18.7,65,33.0,2,55
2023-09-06 19:18:33+02:00,41.3764504,2.1213964,25.7,1013,18.7,65,33.0,2,55
2023-09-06 19:18:36+02:00,41.3764732,2.1214021,25.7,1013,18.7,65,33.0,2,55
2023-09-06 19:18:42+02:00,41.3765142,2.1213743,25.7,1013,18.7,65,33.0,2,55
2023-09-06 19:18:45+02:00,41.3765309,2.1213668,25.7,1013,18.8,65,33.1,2,54
2023-09-06 19:18:51+02:00,41.3765935,2.1214036,25.7,1013,18.7,65,33.1,2,55
2023-09-06 19:18:54+02:00,41.3766174,2.1214462,25.7,1013,18.7,65,33.0,2,55
2023-09-06 19:18:57+02:00,41.3766447,2.1214786,25.7,1013,18.7,65,33.0,2,55
2023-09-06 19:19:00+02:00,41.3766788,2.1215033,25.7,1013,18.7,65,33.0,3,55
2023-09-06 19:19:06+02:00,41.3767288,2.1215372,25.8,1013,18.9,65,33.3,3,55
2023-09-06 19:19:09+02:00,41.3767526,2.1215791,25.7,1013,18.8,65,33.1,3,55
2023-09-06 19:19:15+02:00,41.3767838,2.1216379,25.8,1013,18.9,65,33.2,2,54
2023-09-06 19:19:18+02:00,41.3768131,2.1216443,25.8,1013,18.8,65,33.2,3,55
2023-09-06 19:19:24+02:00,41.3768778,2.1216022,25.8,1013,18.9,65,33.2,2,54
2023-09-06 19:19:27+02:00,41.3768989,2.1215801,25.8,1013,19.0,66,33.3,2,55
2023-09-06 19:19:30+02:00,41.3769158,2.1215773,25.8,1013,19.2,67,33.5,2,54
2023-09-06 19:19:33+02:00,41.3769282,2.1215656,25.8,1013,19.1,66,33.4,2,55
2023-09-06 19:19:39+02:00,41.3769513,2.1215105,25.8,1013,18.8,65,33.2,2,55
2023-09-06 19:19:45+02:00,41.3769686,2.1214758,25.8,1013,18.8,65,33.2,2,55
2023-09-06 19:19:48+02:00,41.3769725,2.1214534,25.8,1013,18.8,65,33.2,1,55
2023-09-06 19:19:51+02:00,41.3769681,2.12142,25.8,1013,18.9,65,33.3,1,55
2023-09-06 19:19:57+02:00,41.3769422,2.1213523,25.8,1013,18.8,65,33.2,0,55
2023-09-06 19:20:03+02:00,41.3769214,2.1212976,25.7,1013,18.8,65,33.1,1,54
2023-09-06 19:20:06+02:00,41.37691,2.1212564,25.8,1013,18.8,65,33.2,1,55
2023-09-06 19:20:12+02:00,41.3768728,2.1211766,25.8,1013,18.8,65,33.2,2,55
2023-09-06 19:20:18+02:00,41.376819,2.1210865,25.8,1013,18.8,65,33.2,2,55
2023-09-06 19:20:24+02:00,41.3767891,2.1209883,25.8,1013,18.9,65,33.2,3,56
2023-09-06 19:20:30+02:00,41.3767912,2.1209164,25.8,1013,18.8,65,33.1,2,55
2023-09-06 19:20:36+02:00,41.3767916,2.1208604,25.8,1013,18.8,65,33.1,2,56
2023-09-06 19:20:42+02:00,41.3767848,2.1207895,25.8,1013,18.8,65,33.2,2,55
2023-09-06 19:20:45+02:00,41.3767732,2.1207581,25.8,1013,18.8,65,33.2,2,56
2023-09-06 19:20:48+02:00,41.3767542,2.1207292,25.8,1013,18.8,65,33.2,2,56
2023-09-06 19:20:54+02:00,41.3767111,2.1206805,25.9,1013,18.8,65,33.3,2,56
2023-09-06 19:20:57+02:00,41.376696,2.1206642,25.9,1013,18.9,65,33.3,2,55
2023-09-06 19:21:00+02:00,41.3766867,2.1206487,25.9,1013,18.8,65,33.3,2,56
2023-09-06 19:21:06+02:00,41.3766773,2.120613,25.9,1013,18.8,65,33.3,2,57
2023-09-06 19:21:09+02:00,41.3766648,2.1205831,25.9,1013,18.9,65,33.4,2,56
2023-09-06 19:21:15+02:00,41.3766371,2.1205126,25.9,1013,18.9,65,33.4,2,56
2023-09-06 19:21:21+02:00,41.3765953,2.1204266,25.9,1013,18.9,65,33.4,3,56
2023-09-06 19:21:24+02:00,41.3765714,2.120384,25.9,1013,18.9,65,33.4,3,56
2023-09-06 19:21:30+02:00,41.3765246,2.1202863,25.9,1013,18.9,65,33.4,3,56
2023-09-06 19:21:36+02:00,41.3764847,2.1202089,25.9,1013,18.9,65,33.4,3,56
2023-09-06 19:21:39+02:00,41.3764686,2.1201833,25.9,1013,18.9,65,33.5,3,56
2023-09-06 19:21:42+02:00,41.3764594,2.1201665,26.0,1013,19.0,65,33.6,3,57
2023-09-06 19:21:45+02:00,41.3764603,2.1201469,26.0,1013,19.0,65,33.6,2,56
2023-09-06 19:21:51+02:00,41.3764781,2.1201047,26.0,1013,19.0,65,33.6,2,57
2023-09-06 19:21:57+02:00,41.3765098,2.1200531,26.0,1013,19.1,65,33.6,2,57
2023-09-06 19:22:00+02:00,41.3765267,2.120033,26.0,1013,19.1,65,33.6,2,56
2023-09-06 19:22:03+02:00,41.3765389,2.1200233,26.0,1013,19.1,65,33.7,1,57
2023-09-06 19:22:09+02:00,41.3765657,2.1199991,26.0,1013,19.1,65,33.7,1,57
2023-09-06 19:22:15+02:00,41.3766163,2.1199614,26.0,1013,19.1,65,33.6,2,57
2023-09-06 19:22:18+02:00,41.3766556,2.1199336,26.0,1013,19.0,65,33.5,2,56
2023-09-06 19:22:21+02:00,41.3767091,2.1199039,26.0,1013,19.1,65,33.6,3,57
2023-09-06 19:22:24+02:00,41.376728,2.1198485,26.0,1013,19.0,65,33.6,3,57
2023-09-06 19:22:27+02:00,41.3767512,2.1197952,25.9,1013,19.0,65,33.5,3,57
2023-09-06 19:22:30+02:00,41.3767961,2.1197539,26.0,1013,18.8,64,33.4,4,56
2023-09-06 19:22:33+02:00,41.3768506,2.119753,26.0,1013,18.9,65,33.4,4,57
2023-09-06 19:22:36+02:00,41.3769042,2.1197346,25.9,1013,18.9,65,33.4,4,57
2023-09-06 19:22:42+02:00,41.3769439,2.1197292,26.0,1013,19.1,65,33.7,3,58
2023-09-06 19:22:48+02:00,41.3769363,2.1197004,26.0,1013,19.1,66,33.7,1,57
2023-09-06 19:22:54+02:00,41.3769423,2.119678,26.0,1013,19.0,65,33.5,1,58
2023-09-06 19:23:00+02:00,41.3769416,2.1196536,25.9,1013,19.0,65,33.5,1,58
2023-09-06 19:23:03+02:00,41.3769429,2.1196284,26.0,1013,19.0,65,33.6,1,58
2023-09-06 19:23:09+02:00,41.3769309,2.1195748,26.0,1013,19.0,65,33.5,1,59
2023-09-06 19:23:12+02:00,41.3769099,2.1195501,26.0,1013,19.0,65,33.5,1,58
2023-09-06 19:23:15+02:00,41.3768926,2.1195191,26.0,1013,19.0,65,33.6,1,58
2023-09-06 19:23:21+02:00,41.3768534,2.1194454,26.0,1013,19.0,65,33.5,2,59
2023-09-06 19:23:27+02:00,41.3768005,2.119366,26.0,1013,19.0,65,33.6,2,59
2023-09-06 19:23:30+02:00,41.3767622,2.1193168,26.0,1013,19.0,65,33.6,2,59
2023-09-06 19:23:33+02:00,41.3767244,2.1192497,26.0,1013,19.0,65,33.5,3,59
2023-09-06 19:23:36+02:00,41.3766875,2.1192137,26.0,1013,19.0,65,33.7,2,59
2023-09-06 19:23:39+02:00,41.3766598,2.1191646,26.0,1013,19.0,65,33.6,2,59
2023-09-06 19:23:45+02:00,41.376623,2.1190804,26.0,1013,19.0,65,33.6,2,59
2023-09-06 19:23:48+02:00,41.3766026,2.1190493,26.0,1013,19.0,65,33.6,2,59
2023-09-06 19:23:57+02:00,41.3765349,2.1189703,26.0,1013,19.0,65,33.6,2,60
2023-09-06 19:24:00+02:00,41.3765108,2.1189535,26.0,1013,19.0,65,33.6,2,60
2023-09-06 19:24:06+02:00,41.3764836,2.1189252,26.0,1013,18.9,65,33.5,2,60
2023-09-06 19:24:09+02:00,41.3764697,2.1189008,26.0,1013,18.9,65,33.5,3,60
2023-09-06 19:24:15+02:00,41.3764405,2.1188746,26.0,1013,19.0,65,33.5,2,60
2023-09-06 19:24:18+02:00,41.3764339,2.1188689,26.0,1013,19.0,65,33.6,2,60
2023-09-06 19:24:21+02:00,41.3764344,2.118866,26.0,1013,19.1,65,33.6,2,60
2023-09-06 19:24:27+02:00,41.376425,2.1188246,26.0,1013,19.1,65,33.7,2,60
2023-09-06 19:24:33+02:00,41.3763959,2.118756,26.1,1012,19.0,65,33.6,2,61
2023-09-06 19:24:36+02:00,41.3763753,2.1187179,26.1,1013,19.1,65,33.8,2,60
2023-09-06 19:24:39+02:00,41.3763467,2.1186733,26.1,1013,19.1,65,33.7,3,60
2023-09-06 19:24:42+02:00,41.3763162,2.1186329,26.1,1012,19.1,65,33.8,3,61
2023-09-06 19:24:48+02:00,41.3762672,2.1185577,26.2,1012,19.1,65,33.8,3,61
2023-09-06 19:24:51+02:00,41.3762453,2.1185293,26.2,1012,19.1,65,33.9,3,61
2023-09-06 19:24:54+02:00,41.3762151,2.1185213,26.1,1012,19.1,65,33.8,3,61
2023-09-06 19:25:00+02:00,41.376137,2.1185676,26.1,1012,19.1,65,33.8,2,61
2023-09-06 19:25:03+02:00,41.3761095,2.1185944,26.1,1012,19.2,65,33.8,2,61
2023-09-06 19:25:09+02:00,41.3760492,2.1186031,26.1,1012,19.2,65,33.9,3,61
2023-09-06 19:25:15+02:00,41.3759798,2.1185903,26.1,1012,19.2,65,33.9,3,61
2023-09-06 19:25:21+02:00,41.3759539,2.1185823,26.1,1012,19.1,65,33.9,3,61
2023-09-06 19:25:24+02:00,41.3759563,2.1185783,26.1,1012,19.1,65,33.8,3,61
2023-09-06 19:25:30+02:00,41.3759607,2.1185747,26.1,1012,19.1,65,33.7,2,61
2023-09-06 19:25:36+02:00,41.3759639,2.1185739,26.0,1012,19.1,65,33.7,1,61
2023-09-06 19:25:42+02:00,41.3759639,2.1185736,26.0,1012,19.1,65,33.7,1,61
2023-09-06 19:25:45+02:00,41.375965,2.1185739,26.0,1012,19.2,65,33.7,1,62
2023-09-06 19:25:51+02:00,41.3759777,2.1185777,26.0,1012,19.1,65,33.7,0,61
2023-09-06 19:25:54+02:00,41.3759787,2.118578,26.0,1012,19.1,65,33.7,0,61
2023-09-06 19:26:00+02:00,41.3759786,2.1185781,26.0,1012,19.1,65,33.7,0,61
2023-09-06 19:26:06+02:00,41.3759787,2.1185783,26.0,1012,19.0,65,33.6,0,61
2023-09-06 19:26:12+02:00,41.3759789,2.118579,26.0,1012,19.0,65,33.5,0,61
2023-09-06 19:26:18+02:00,41.375979,2.1185793,25.9,1012,19.0,65,33.5,0,61
2023-09-06 19:26:24+02:00,41.3759791,2.1185794,26.0,1012,19.0,65,33.6,0,61
2023-09-06 19:26:27+02:00,41.3759792,2.1185795,26.0,1012,19.1,65,33.6,0,61
2023-09-06 19:26:33+02:00,41.3759792,2.1185795,26.0,1012,19.1,65,33.6,0,61
